Date(MM/DD/YYYY),Time(hh:mm:ss),Timestamp(Ms),Temp(Raw),ACCELX,ACCELY,ACCELZ,MAGX,MAGY,MAGZ,Sats,HDOP,Latitude,Longitude,FixAge,DateUTC,TimeUTC,DateAge,Altitude,Course,Speed
07/11/2018,05:34:48,19009,54,2240.00,-2080.00,-1792.00,143.00,-95.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19025,50,1536.00,-2112.00,-2640.00,141.00,-92.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19041,50,2352.00,-1936.00,-2496.00,141.00,-90.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19057,50,2320.00,-1904.00,-2256.00,138.00,-86.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19073,50,2416.00,-1984.00,-2528.00,137.00,-82.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19089,50,2304.00,-2080.00,-2816.00,135.00,-79.00,-363.00,,,,,,,,,,,
07/11/2018,05:34:49,19105,50,2288.00,-1712.00,-2640.00,135.00,-79.00,-364.00,,,,,,,,,,,
07/11/2018,05:34:49,19121,50,2384.00,-1808.00,-2704.00,135.00,-78.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19137,50,2416.00,-1904.00,-2896.00,135.00,-76.00,-364.00,,,,,,,,,,,
07/11/2018,05:34:49,19153,50,2368.00,-1760.00,-2928.00,134.00,-73.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19169,50,2352.00,-1552.00,-2784.00,132.00,-72.00,-364.00,,,,,,,,,,,
07/11/2018,05:34:49,19185,50,2416.00,-1664.00,-2848.00,133.00,-71.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19201,50,2192.00,-1792.00,-2832.00,133.00,-68.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19217,50,2256.00,-1648.00,-2720.00,131.00,-65.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19233,50,2400.00,-1392.00,-2688.00,135.00,-62.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19249,50,2640.00,-1600.00,-3376.00,133.00,-63.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19265,50,2608.00,-1424.00,-3120.00,133.00,-60.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19281,50,2256.00,-1072.00,-2752.00,132.00,-60.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19297,50,2368.00,-1264.00,-3232.00,130.00,-60.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19313,50,2336.00,-1248.00,-3232.00,131.00,-58.00,-358.00,,,,,,,,,,,
07/11/2018,05:34:49,19329,50,2256.00,-944.00,-3248.00,131.00,-55.00,-356.00,,,,,,,,,,,
07/11/2018,05:34:49,19345,50,2336.00,-1008.00,-3360.00,131.00,-54.00,-356.00,,,,,,,,,,,
07/11/2018,05:34:49,19361,50,2208.00,-880.00,-2896.00,130.00,-54.00,-356.00,,,,,,,,,,,
07/11/2018,05:34:49,19377,50,2256.00,-880.00,-2928.00,131.00,-53.00,-356.00,,,,,,,,,,,
07/11/2018,05:34:49,19393,50,2176.00,-928.00,-2976.00,132.00,-53.00,-358.00,,,,,,,,,,,
07/11/2018,05:34:49,19409,50,2256.00,-912.00,-2944.00,130.00,-55.00,-358.00,,,,,,,,,,,
07/11/2018,05:34:49,19425,50,2384.00,-1072.00,-2960.00,131.00,-55.00,-357.00,,,,,,,,,,,
07/11/2018,05:34:49,19441,50,2432.00,-1120.00,-3024.00,130.00,-56.00,-358.00,,,,,,,,,,,
07/11/2018,05:34:49,19457,50,2368.00,-1136.00,-3120.00,132.00,-55.00,-358.00,,,,,,,,,,,
07/11/2018,05:34:49,19473,50,2224.00,-1104.00,-3024.00,130.00,-55.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19489,50,2448.00,-1200.00,-3424.00,130.00,-59.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19505,50,2304.00,-1104.00,-3216.00,130.00,-58.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19521,50,2384.00,-1104.00,-3216.00,133.00,-59.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19537,50,2368.00,-1232.00,-3184.00,131.00,-58.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19553,50,2240.00,-1312.00,-3008.00,132.00,-59.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19569,50,2144.00,-1248.00,-2784.00,129.00,-59.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19585,50,2128.00,-1200.00,-3056.00,132.00,-61.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19601,50,2272.00,-1392.00,-3056.00,131.00,-61.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19617,50,2208.00,-1264.00,-2832.00,134.00,-64.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19633,50,2448.00,-1408.00,-3008.00,133.00,-65.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19649,50,2464.00,-1648.00,-3040.00,133.00,-66.00,-360.00,,,,,,,,,,,
07/11/2018,05:34:49,19665,50,2400.00,-1616.00,-2864.00,134.00,-70.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19681,50,2400.00,-1648.00,-3056.00,133.00,-72.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19697,50,2320.00,-1648.00,-3264.00,136.00,-72.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19713,50,2224.00,-1728.00,-3312.00,133.00,-76.00,-363.00,,,,,,,,,,,
07/11/2018,05:34:49,19729,50,2352.00,-1840.00,-3216.00,136.00,-82.00,-361.00,,,,,,,,,,,
07/11/2018,05:34:49,19745,50,2496.00,-1904.00,-3024.00,136.00,-82.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19761,50,2656.00,-1936.00,-2560.00,140.00,-86.00,-362.00,,,,,,,,,,,
07/11/2018,05:34:49,19777,50,2656.00,-1856.00,-2144.00,141.00,-88.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:49,19793,50,2240.00,-1680.00,-1376.00,145.00,-96.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:50,19809,50,2256.00,-2112.00,-1120.00,144.00,-100.00,-359.00,,,,,,,,,,,
07/11/2018,05:34:50,19825,50,3568.00,-2320.00,-1360.00,138.00,-120.00,-358.00,,,,,,,,,,,
07/11/2018,05:34:50,19841,50,2864.00,-3504.00,-2336.00,137.00,-129.00,-357.00,,,,,,,,,,,
07/11/2018,05:34:50,19857,50,2288.00,-2048.00,-2720.00,136.00,-135.00,-355.00,,,,,,,,,,,
07/11/2018,05:34:50,19873,50,1696.00,-1936.00,-1376.00,137.00,-138.00,-354.00,,,,,,,,,,,
07/11/2018,05:34:50,19889,50,1600.00,-1536.00,-1680.00,138.00,-142.00,-351.00,,,,,,,,,,,
07/11/2018,05:34:50,19906,50,1056.00,-1072.00,-1648.00,139.00,-145.00,-350.00,,,,,,,,,,,
07/11/2018,05:34:50,19922,50,3472.00,-6592.00,0.00,139.00,-153.00,-346.00,,,,,,,,,,,
07/11/2018,05:34:50,19939,50,3136.00,-3968.00,-384.00,136.00,-159.00,-342.00,,,,,,,,,,,
07/11/2018,05:34:50,19955,50,1584.00,-7312.00,-1280.00,135.00,-172.00,-329.00,,,,,,,,,,,
07/11/2018,05:34:50,19972,50,992.00,-5120.00,-1520.00,134.00,-184.00,-311.00,,,,,,,,,,,
07/11/2018,05:34:50,19988,50,1408.00,-1152.00,-832.00,136.00,-190.00,-279.00,,,,,,,,,,,
07/11/2018,05:34:50,20004,50,3136.00,4752.00,6512.00,139.00,-189.00,-243.00,,,,,,,,,,,
07/11/2018,05:34:50,20020,50,1552.00,-880.00,3024.00,137.00,-192.00,-249.00,,,,,,,,,,,
07/11/2018,05:34:50,20036,50,1392.00,-1568.00,3312.00,135.00,-193.00,-252.00,,,,,,,,,,,
07/11/2018,05:34:50,20052,50,2016.00,-2480.00,2880.00,132.00,-195.00,-252.00,,,,,,,,,,,
07/11/2018,05:34:50,20068,50,4752.00,-3536.00,2528.00,130.00,-194.00,-248.00,,,,,,,,,,,
07/11/2018,05:34:50,20084,50,3920.00,-2880.00,1424.00,127.00,-194.00,-242.00,,,,,,,,,,,
07/11/2018,05:34:50,20100,50,2784.00,-1824.00,2032.00,121.00,-190.00,-229.00,,,,,,,,,,,
07/11/2018,05:34:50,20116,50,2496.00,-1712.00,3312.00,121.00,-190.00,-226.00,,,,,,,,,,,
07/11/2018,05:34:50,20132,50,2912.00,-1536.00,3472.00,118.00,-185.00,-215.00,,,,,,,,,,,
07/11/2018,05:34:50,20148,50,2720.00,-1136.00,3424.00,112.00,-179.00,-206.00,,,,,,,,,,,
07/11/2018,05:34:50,20164,50,2096.00,-832.00,3328.00,103.00,-169.00,-194.00,,,,,,,,,,,
07/11/2018,05:34:50,20180,50,1072.00,224.00,3712.00,98.00,-168.00,-191.00,,,,,,,,,,,
07/11/2018,05:34:50,20196,50,1632.00,-48.00,3280.00,92.00,-162.00,-186.00,,,,,,,,,,,
07/11/2018,05:34:50,20212,50,1808.00,-96.00,3248.00,88.00,-160.00,-183.00,,,,,,,,,,,
07/11/2018,05:34:50,20228,50,2048.00,-256.00,3056.00,82.00,-155.00,-181.00,,,,,,,,,,,
07/11/2018,05:34:50,20244,50,1856.00,-592.00,3680.00,79.00,-153.00,-181.00,,,,,,,,,,,
07/11/2018,05:34:50,20260,50,1952.00,-368.00,3392.00,79.00,-151.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:50,20276,50,1488.00,-368.00,3504.00,81.00,-151.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:50,20292,50,1296.00,-400.00,3616.00,85.00,-151.00,-181.00,,,,,,,,,,,
07/11/2018,05:34:50,20308,50,2112.00,-160.00,3552.00,87.00,-154.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:50,20324,50,2176.00,-112.00,3440.00,89.00,-154.00,-179.00,,,,,,,,,,,
07/11/2018,05:34:50,20340,50,2144.00,-336.00,3552.00,90.00,-153.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:50,20356,50,1600.00,-144.00,4048.00,92.00,-147.00,-169.00,,,,,,,,,,,
07/11/2018,05:34:50,20372,50,1760.00,64.00,2992.00,90.00,-150.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:50,20388,50,1776.00,-80.00,3376.00,89.00,-148.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:50,20404,50,1808.00,-48.00,3360.00,85.00,-146.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:50,20420,50,1792.00,16.00,3184.00,83.00,-145.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:50,20436,50,1648.00,144.00,3600.00,78.00,-142.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:50,20452,50,1600.00,256.00,4032.00,79.00,-136.00,-167.00,,,,,,,,,,,
07/11/2018,05:34:50,20468,50,1344.00,592.00,4208.00,75.00,-141.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:50,20484,50,1504.00,112.00,4032.00,73.00,-142.00,-173.00,,,,,,,,,,,
07/11/2018,05:34:50,20500,50,1856.00,-544.00,3536.00,72.00,-142.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:50,20516,50,1744.00,-144.00,3536.00,72.00,-145.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:50,20532,50,1552.00,-128.00,3696.00,70.00,-145.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:50,20548,50,1488.00,-176.00,3904.00,70.00,-144.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:50,20564,50,1504.00,-192.00,3904.00,69.00,-146.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:50,20580,50,1520.00,-208.00,3872.00,69.00,-145.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:50,20596,50,1280.00,-224.00,3936.00,69.00,-147.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:51,20612,50,1360.00,-144.00,3680.00,68.00,-150.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,20628,50,1680.00,-656.00,3552.00,67.00,-151.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,20644,50,1536.00,-816.00,3616.00,67.00,-151.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,20660,50,1632.00,-800.00,3584.00,63.00,-152.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20676,50,1536.00,-1056.00,3360.00,65.00,-155.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20692,50,1248.00,-1168.00,3456.00,65.00,-154.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20708,50,1232.00,-944.00,3696.00,62.00,-155.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20725,50,1392.00,-832.00,3616.00,61.00,-153.00,-179.00,,,,,,,,,,,
07/11/2018,05:34:51,20741,50,1408.00,-752.00,3376.00,60.00,-154.00,-179.00,,,,,,,,,,,
07/11/2018,05:34:51,20758,50,1344.00,-768.00,3504.00,60.00,-153.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20774,50,1376.00,-960.00,3472.00,59.00,-153.00,-179.00,,,,,,,,,,,
07/11/2018,05:34:51,20791,50,1440.00,-960.00,3600.00,59.00,-153.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20807,50,1584.00,-976.00,3680.00,58.00,-152.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,20824,50,1552.00,-1040.00,3712.00,62.00,-146.00,-173.00,,,,,,,,,,,
07/11/2018,05:34:51,20840,50,1584.00,-1152.00,3664.00,58.00,-152.00,-180.00,,,,,,,,,,,
07/11/2018,05:34:51,20857,50,1520.00,-1072.00,3696.00,58.00,-153.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:51,20873,50,1472.00,-960.00,3664.00,57.00,-152.00,-179.00,,,,,,,,,,,
07/11/2018,05:34:51,20890,50,1392.00,-1008.00,3680.00,58.00,-152.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,20906,50,1296.00,-976.00,3696.00,58.00,-152.00,-179.00,,,,,,,,,,,
07/11/2018,05:34:51,20923,50,1360.00,-960.00,3680.00,59.00,-148.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,20939,50,1344.00,-1056.00,3696.00,56.00,-153.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,20956,50,1344.00,-1008.00,3664.00,57.00,-150.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:51,20972,50,1360.00,-1088.00,3600.00,59.00,-152.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,20989,50,1376.00,-1040.00,3616.00,57.00,-150.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:51,21005,50,1392.00,-1072.00,3488.00,58.00,-151.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:51,21022,50,1376.00,-1056.00,3504.00,59.00,-149.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21038,50,1344.00,-976.00,3456.00,57.00,-149.00,-178.00,,,,,,,,,,,
07/11/2018,05:34:51,21054,50,1280.00,-1024.00,3472.00,57.00,-150.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,21070,50,1344.00,-1136.00,3440.00,59.00,-150.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21086,50,1424.00,-1104.00,3424.00,58.00,-149.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21102,50,1392.00,-976.00,3520.00,57.00,-148.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21118,50,1440.00,-912.00,3648.00,59.00,-150.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:51,21134,50,1504.00,-1088.00,3680.00,58.00,-151.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,21150,50,1504.00,-1184.00,3648.00,58.00,-149.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,21166,50,1456.00,-1104.00,3664.00,59.00,-150.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,21182,50,1520.00,-1024.00,3568.00,59.00,-150.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21198,50,1584.00,-1104.00,3488.00,58.00,-149.00,-177.00,,,,,,,,,,,
07/11/2018,05:34:51,21214,50,1536.00,-1168.00,3568.00,60.00,-148.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:51,21230,50,1440.00,-1152.00,3680.00,61.00,-150.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21246,50,1520.00,-1152.00,3536.00,62.00,-149.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:51,21262,50,1520.00,-1248.00,3456.00,61.00,-150.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21278,50,1472.00,-1104.00,3392.00,61.00,-148.00,-176.00,,,,,,,,,,,
07/11/2018,05:34:51,21294,50,1424.00,-1008.00,3456.00,62.00,-143.00,-164.00,,,,,,,,,,,
07/11/2018,05:34:51,21310,50,1392.00,-960.00,3328.00,63.00,-145.00,-167.00,,,,,,,,,,,
07/11/2018,05:34:51,21326,50,1440.00,-928.00,3392.00,62.00,-139.00,-166.00,,,,,,,,,,,
07/11/2018,05:34:51,21342,50,1472.00,-1008.00,3376.00,65.00,-141.00,-166.00,,,,,,,,,,,
07/11/2018,05:34:51,21358,50,1376.00,-928.00,3424.00,63.00,-144.00,-166.00,,,,,,,,,,,
07/11/2018,05:34:51,21374,50,1440.00,-944.00,3504.00,61.00,-147.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:51,21390,50,1456.00,-928.00,3600.00,62.00,-142.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:51,21406,50,1504.00,-880.00,3616.00,62.00,-142.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21422,50,1536.00,-912.00,3600.00,63.00,-142.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21438,50,1536.00,-1024.00,3616.00,63.00,-137.00,-161.00,,,,,,,,,,,
07/11/2018,05:34:52,21454,50,1568.00,-976.00,3616.00,61.00,-147.00,-173.00,,,,,,,,,,,
07/11/2018,05:34:52,21470,50,1504.00,-960.00,3616.00,60.00,-148.00,-174.00,,,,,,,,,,,
07/11/2018,05:34:52,21486,50,1488.00,-912.00,3664.00,65.00,-143.00,-167.00,,,,,,,,,,,
07/11/2018,05:34:52,21502,50,1584.00,-928.00,3616.00,62.00,-140.00,-167.00,,,,,,,,,,,
07/11/2018,05:34:52,21518,50,1616.00,-912.00,3536.00,62.00,-144.00,-164.00,,,,,,,,,,,
07/11/2018,05:34:52,21534,50,1568.00,-912.00,3648.00,66.00,-143.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21550,50,1520.00,-1024.00,3568.00,61.00,-146.00,-173.00,,,,,,,,,,,
07/11/2018,05:34:52,21566,50,1552.00,-976.00,3520.00,60.00,-148.00,-175.00,,,,,,,,,,,
07/11/2018,05:34:52,21582,50,1408.00,-832.00,3648.00,65.00,-144.00,-171.00,,,,,,,,,,,
07/11/2018,05:34:52,21598,50,1472.00,-880.00,3520.00,63.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21614,50,1504.00,-944.00,3616.00,65.00,-144.00,-169.00,,,,,,,,,,,
07/11/2018,05:34:52,21630,50,1504.00,-896.00,3632.00,67.00,-145.00,-166.00,,,,,,,,,,,
07/11/2018,05:34:52,21646,50,1504.00,-928.00,3632.00,65.00,-147.00,-171.00,,,,,,,,,,,
07/11/2018,05:34:52,21662,50,1616.00,-1008.00,3472.00,64.00,-147.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21678,50,1600.00,-992.00,3456.00,68.00,-145.00,-167.00,,,,,,,,,,,
07/11/2018,05:34:52,21694,50,1600.00,-976.00,3440.00,67.00,-141.00,-162.00,,,,,,,,,,,
07/11/2018,05:34:52,21710,50,1568.00,-848.00,3472.00,67.00,-147.00,-171.00,,,,,,,,,,,
07/11/2018,05:34:52,21726,50,1632.00,-960.00,3520.00,67.00,-146.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21742,50,1584.00,-944.00,3456.00,66.00,-148.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21758,50,1520.00,-816.00,3536.00,67.00,-146.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21774,50,1600.00,-832.00,3440.00,67.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21790,50,1680.00,-864.00,3424.00,67.00,-147.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21806,50,1616.00,-912.00,3504.00,67.00,-146.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21822,50,1568.00,-960.00,3424.00,67.00,-146.00,-171.00,,,,,,,,,,,
07/11/2018,05:34:52,21838,50,1616.00,-976.00,3440.00,67.00,-146.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21854,50,1680.00,-816.00,3440.00,67.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21870,50,1680.00,-816.00,3520.00,71.00,-140.00,-168.00,,,,,,,,,,,
07/11/2018,05:34:52,21886,50,1664.00,-800.00,3456.00,66.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21902,50,1632.00,-848.00,3488.00,68.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21918,50,1584.00,-864.00,3552.00,68.00,-146.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21934,50,1584.00,-864.00,3648.00,67.00,-146.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21950,50,1568.00,-784.00,3600.00,67.00,-147.00,-169.00,,,,,,,,,,,
07/11/2018,05:34:52,21966,50,1632.00,-816.00,3584.00,69.00,-143.00,-168.00,,,,,,,,,,,
07/11/2018,05:34:52,21982,50,1648.00,-832.00,3536.00,68.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,21998,50,1680.00,-848.00,3472.00,67.00,-146.00,-171.00,,,,,,,,,,,
07/11/2018,05:34:52,22014,50,1744.00,-848.00,3488.00,67.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,22030,50,1680.00,-848.00,3440.00,66.00,-145.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,22046,50,1616.00,-784.00,3536.00,65.00,-145.00,-171.00,,,,,,,,,,,
07/11/2018,05:34:52,22062,50,1616.00,-800.00,3472.00,68.00,-144.00,-167.00,,,,,,,,,,,
07/11/2018,05:34:52,22078,50,1808.00,-800.00,3568.00,66.00,-144.00,-170.00,,,,,,,,,,,
07/11/2018,05:34:52,22094,50,1696.00,-784.00,3792.00,67.00,-146.00,-169.00,,,,,,,,,,,
07/11/2018,05:34:52,22110,50,1632.00,-880.00,3728.00,68.00,-144.00,-169.00,,,,,,,,,,,
07/11/2018,05:34:52,22126,50,1712.00,-816.00,3728.00,67.00,-144.00,-169.00,,,,,,,,,,,
07/11/2018,05:34:52,22142,50,960.00,-800.00,3152.00,49.00,-142.00,-54.00,,,,,,,,,,,
07/11/2018,05:34:52,22158,50,3344.00,3152.00,5632.00,-6.00,-132.00,-6.00,,,,,,,,,,,
07/11/2018,05:34:52,22174,50,880.00,768.00,3216.00,-14.00,-127.00,-1.00,,,,,,,,,,,
07/11/2018,05:34:52,22190,50,32.00,-480.00,2544.00,-16.00,-123.00,1.00,,,,,,,,,,,
07/11/2018,05:34:52,22206,50,1232.00,-1072.00,3184.00,-18.00,-123.00,1.00,,,,,,,,,,,
07/11/2018,05:34:53,22222,50,2000.00,-1344.00,3872.00,-21.00,-124.00,-1.00,,,,,,,,,,,
07/11/2018,05:34:53,22238,50,2864.00,-1120.00,5232.00,-21.00,-124.00,0.00,,,,,,,,,,,
07/11/2018,05:34:53,22254,50,2704.00,-768.00,5424.00,-23.00,-129.00,-1.00,,,,,,,,,,,
07/11/2018,05:34:53,22270,50,2304.00,-336.00,5664.00,-22.00,-132.00,-4.00,,,,,,,,,,,
07/11/2018,05:34:53,22286,50,2032.00,96.00,5440.00,-20.00,-135.00,-4.00,,,,,,,,,,,
07/11/2018,05:34:53,22302,50,1760.00,304.00,4864.00,-20.00,-137.00,-4.00,,,,,,,,,,,
07/11/2018,05:34:53,22318,50,880.00,-1184.00,2752.00,-15.00,-138.00,-5.00,,,,,,,,,,,
07/11/2018,05:34:53,22334,50,1504.00,-16.00,3872.00,-14.00,-140.00,-6.00,,,,,,,,,,,
07/11/2018,05:34:53,22350,50,1296.00,-864.00,3632.00,-12.00,-144.00,-7.00,,,,,,,,,,,
07/11/2018,05:34:53,22366,50,1184.00,-960.00,4176.00,-12.00,-143.00,-7.00,,,,,,,,,,,
07/11/2018,05:34:53,22382,50,1104.00,-992.00,3872.00,-9.00,-144.00,-7.00,,,,,,,,,,,
07/11/2018,05:34:53,22398,50,848.00,-576.00,3888.00,-7.00,-146.00,-9.00,,,,,,,,,,,
07/11/2018,05:34:53,22414,50,576.00,-560.00,3776.00,-2.00,-146.00,-7.00,,,,,,,,,,,
07/11/2018,05:34:53,22430,50,688.00,-384.00,3392.00,-4.00,-149.00,-9.00,,,,,,,,,,,
07/11/2018,05:34:53,22446,50,448.00,-144.00,3616.00,3.00,-151.00,-12.00,,,,,,,,,,,
07/11/2018,05:34:53,22462,50,688.00,-752.00,2688.00,5.00,-155.00,-12.00,,,,,,,,,,,
07/11/2018,05:34:53,22479,50,944.00,-480.00,2400.00,7.00,-161.00,-18.00,,,,,,,,,,,
07/11/2018,05:34:53,22495,50,560.00,-160.00,2608.00,9.00,-164.00,-20.00,,,,,,,,,,,
07/11/2018,05:34:53,22512,50,800.00,-1072.00,2224.00,8.00,-176.00,-32.00,,,,,,,,,,,
07/11/2018,05:34:53,22528,50,1248.00,-1616.00,1632.00,11.00,-180.00,-38.00,,,,,,,,,,,
07/11/2018,05:34:53,22544,50,1872.00,-2464.00,1504.00,10.00,-185.00,-43.00,,,,,,,,,,,
07/11/2018,05:34:53,22560,50,2384.00,-3840.00,1648.00,6.00,-187.00,-54.00,,,,,,,,,,,
07/11/2018,05:34:53,22576,50,2640.00,-4272.00,2592.00,5.00,-188.00,-55.00,,,,,,,,,,,
07/11/2018,05:34:53,22592,50,2608.00,-4112.00,3200.00,1.00,-188.00,-53.00,,,,,,,,,,,
07/11/2018,05:34:53,22608,50,2944.00,-4080.00,2928.00,0.00,-185.00,-52.00,,,,,,,,,,,
07/11/2018,05:34:53,22624,50,2880.00,-3936.00,2768.00,-4.00,-182.00,-43.00,,,,,,,,,,,
07/11/2018,05:34:53,22640,50,2224.00,-2672.00,2464.00,-6.00,-179.00,-38.00,,,,,,,,,,,
07/11/2018,05:34:53,22656,50,1296.00,-2272.00,2944.00,-8.00,-172.00,-32.00,,,,,,,,,,,
07/11/2018,05:34:53,22672,50,896.00,-1584.00,3424.00,-8.00,-168.00,-28.00,,,,,,,,,,,
07/11/2018,05:34:53,22688,50,1424.00,-1712.00,3152.00,-10.00,-163.00,-21.00,,,,,,,,,,,
07/11/2018,05:34:53,22704,50,1104.00,-1472.00,2800.00,-11.00,-158.00,-18.00,,,,,,,,,,,
07/11/2018,05:34:53,22720,50,608.00,-944.00,3152.00,-12.00,-152.00,-14.00,,,,,,,,,,,
07/11/2018,05:34:53,22736,50,160.00,-480.00,3712.00,-12.00,-151.00,-13.00,,,,,,,,,,,
07/11/2018,05:34:53,22752,50,0.00,-192.00,4272.00,-9.00,-149.00,-13.00,,,,,,,,,,,
07/11/2018,05:34:53,22768,50,-176.00,112.00,4544.00,-6.00,-149.00,-10.00,,,,,,,,,,,
07/11/2018,05:34:53,22784,50,320.00,-160.00,4112.00,-4.00,-149.00,-11.00,,,,,,,,,,,
